Date,Open,High,Low,Close,Adj Close,Volume
12/28/2017,2888.639893,2896.780029,2481.300049,2566.639893,2566.639893,3221299968
12/29/2017,2587.300049,2922.409912,2389.040039,2779.949951,2779.949951,2479419904
12/30/2017,2791.550049,2791.550049,2329.469971,2392.409912,2392.409912,1257760000
12/31/2017,2376.959961,2627.949951,2350.030029,2533.01001,2533.01001,1300819968
1/1/2018,2534.820068,2534.860107,2389.52002,2432.540039,2432.540039,922812992
1/2/2018,2434.5,2867.139893,2434.5,2711,2711,1831229952
1/3/2018,2700.550049,2958.469971,2592.560059,2608.689941,2608.689941,4688840192
1/4/2018,2608.870117,2610.199951,2359.300049,2430.179932,2430.179932,5377260032
1/5/2018,2400.73999,2648.320068,2370.590088,2584.47998,2584.47998,2115709952
1/6/2018,2583.709961,2829.689941,2481.360107,2786.649902,2786.649902,1669159936
1/7/2018,2784.679932,3071.159912,2730.310059,2786.879883,2786.879883,1444780032
1/8/2018,2786.600098,2810.320068,2275.070068,2421.469971,2421.469971,1428899968
1/9/2018,2412.360107,2502.870117,2346.679932,2391.560059,2391.560059,1084749952
1/10/2018,2390.02002,2961.199951,2332.47998,2895.379883,2895.379883,2578810112
1/11/2018,2891.550049,2976.48999,2396.840088,2462.610107,2462.610107,1947949952
1/12/2018,2475.899902,2648.22998,2413.330078,2620.98999,2620.98999,1110220032
1/13/2018,2617.659912,2850.27002,2589.030029,2685.290039,2685.290039,1218569984
1/14/2018,2687.100098,2746.610107,2490.040039,2553.320068,2553.320068,993310016
1/15/2018,2541.580078,2576.129883,2328.310059,2401.540039,2401.540039,1412359936
1/16/2018,2406.860107,2406.860107,1555.969971,1772.069946,1772.069946,1704029952
1/17/2018,1767.579956,1875.079956,1361.02002,1748.050049,1748.050049,1457730048
1/18/2018,1752.27002,1893.469971,1696.25,1756.75,1756.75,1024060032
1/19/2018,1740.170044,1870.780029,1723.869995,1769.619995,1769.619995,743246976
1/20/2018,1784.26001,2124.449951,1780.449951,2032.119995,2032.119995,1116240000
1/21/2018,2033.699951,2033.699951,1733.98999,1776.640015,1776.640015,745179008
1/22/2018,1794.459961,1815.420044,1525.5,1621.920044,1621.920044,681350016
1/23/2018,1623.140015,1700.339966,1504.719971,1621.459961,1621.459961,578984000
1/24/2018,1622.150024,1703.339966,1575.420044,1639.130005,1639.130005,488160992
1/25/2018,1661.040039,1707.699951,1611.040039,1642.119995,1642.119995,522193984
1/26/2018,1637.189941,1678.630005,1500.369995,1603.900024,1603.900024,594667008
1/27/2018,1602.5,1665.810059,1567.780029,1628.630005,1628.630005,441742016
1/28/2018,1636.410034,1762.339966,1636.410034,1746.25,1746.25,580544000
1/29/2018,1745.359985,1763.23999,1638.329956,1657.140015,1657.140015,362212992
1/30/2018,1657.689941,1662.069946,1468.170044,1470.550049,1470.550049,649822976
1/31/2018,1470.73999,1522.869995,1406.25,1486.890015,1486.890015,729209024
2/1/2018,1491.119995,1503.300049,1214.880005,1274.349976,1274.349976,678019968
2/2/2018,1272.5,1272.5,980.776001,1191.140015,1191.140015,896665984
2/3/2018,1194.22998,1314.430054,1072.829956,1272.5,1272.5,453100992
2/4/2018,1273.170044,1286.97998,1101.310059,1165.380005,1165.380005,656033984
2/5/2018,1159.890015,1172.699951,839.952026,887.413025,887.413025,568116992
2/6/2018,890.966003,978.911987,764.018005,974.525024,974.525024,777420032
2/7/2018,971.075989,1040.48999,902.492981,957.960022,957.960022,866222016
2/8/2018,951.567017,1345.199951,951.567017,1284.560059,1284.560059,2203709952
2/9/2018,1273.869995,1342.410034,1206.390015,1312.109985,1312.109985,1133760000
2/10/2018,1311.98999,1394.810059,1215.719971,1257.310059,1257.310059,734606016
2/11/2018,1255.589966,1306.199951,1197.869995,1217.640015,1217.640015,651555008
2/12/2018,1222.430054,1302.660034,1222.430054,1283.910034,1283.910034,466212992
2/13/2018,1285.22998,1289.420044,1205.72998,1231.97998,1231.97998,442663008
2/14/2018,1229.180054,1384.060059,1229.180054,1362.27002,1362.27002,629852032
2/15/2018,1358.650024,1400.709961,1330.180054,1375.810059,1375.810059,502454016
2/16/2018,1373.160034,1558.660034,1369.680054,1552.199951,1552.199951,961009984
2/17/2018,1548.47998,1568.640015,1517.140015,1551.390015,1551.390015,641718976
2/18/2018,1552.099976,1641.400024,1428.48999,1487.459961,1487.459961,907873024
2/19/2018,1483.339966,1553.810059,1483.339966,1534.77002,1534.77002,578905984
2/20/2018,1543.27002,1569.030029,1414.349976,1418.72998,1418.72998,820947008
2/21/2018,1412.849976,1423.939941,1293.469971,1308.459961,1308.459961,575353984
2/22/2018,1304.660034,1350.339966,1194.050049,1219.48999,1219.48999,475079008
2/23/2018,1217.359985,1319.329956,1161.420044,1270.709961,1270.709961,492542016
2/24/2018,1266.560059,1309.380005,1149.47998,1193.27002,1193.27002,413263008
2/25/2018,1191.349976,1210.199951,1143.069946,1178.099976,1178.099976,362664992
2/26/2018,1177.579956,1274.859985,1149.439941,1250.560059,1250.560059,460182016
2/27/2018,1255.449951,1297.689941,1231.98999,1246.660034,1246.660034,420912000
2/28/2018,1243.26001,1275.660034,1204.160034,1204.160034,1204.160034,375300992
3/1/2018,1204.839966,1303.449951,1195.030029,1291.920044,1291.920044,482240000
3/2/2018,1284.949951,1303.660034,1255.369995,1275.180054,1275.180054,421497984
3/3/2018,1274.670044,1302.800049,1257.76001,1270.380005,1270.380005,371664000
3/4/2018,1267.859985,1289.719971,1225.099976,1289.079956,1289.079956,367584000
3/5/2018,1287.099976,1291.880005,1268.030029,1268.030029,1268.030029,350078016
3/6/2018,1264.189941,1264.189941,1179.849976,1206.040039,1206.040039,401782016
3/7/2018,1205.839966,1218.839966,1043.699951,1092.160034,1092.160034,455224992
3/8/2018,1094.640015,1113.609985,1006.859985,1040.209961,1040.209961,446519008
3/9/2018,1034.689941,1071.650024,937.96698,1067.02002,1067.02002,510887008
3/10/2018,1071.150024,1087.300049,994.190002,1005.929993,1005.929993,370367008
3/11/2018,1002.549988,1157.069946,973.35498,1145.170044,1145.170044,514167008
3/12/2018,1143.939941,1152.560059,1022.030029,1051.280029,1051.280029,425558016
3/13/2018,1051.069946,1100.069946,999.752014,1064.030029,1064.030029,458028000
3/14/2018,1071.5,1073.119995,924.406006,949.46698,949.46698,406616000
3/15/2018,949.768005,954.411011,877.10199,943.635986,943.635986,374740992
3/16/2018,943.601013,1053.630005,902.776001,977.034973,977.034973,472032992
3/17/2018,974.703979,1028.72998,930.440002,949.778992,949.778992,411316000
3/18/2018,948.276001,948.276001,851.612976,938.11499,938.11499,435070016
3/19/2018,942.598022,997.276001,915.513977,994.674988,994.674988,425419008
3/20/2018,998.169983,1072.420044,958.513,1059.119995,1059.119995,503262016
3/21/2018,1066.030029,1082.349976,1016.369995,1033.449951,1033.449951,389291008
3/22/2018,1033.26001,1064.219971,992.554993,1011.52002,1011.52002,344283008
3/23/2018,1011.830017,1019.429993,966.396973,1019.429993,1019.429993,303600000
3/24/2018,1028.119995,1030.430054,982.302979,982.302979,982.302979,264080000
3/25/2018,973.603027,991.072021,965.518005,966.875977,966.875977,237008000
3/26/2018,967.89502,975.612976,887.002014,919.247986,919.247986,347366016
3/27/2018,916.98999,926.382996,876.328003,876.328003,876.328003,339011008
3/28/2018,876.359009,897.629028,852.882019,860.52002,860.52002,337268000
3/29/2018,861.609985,867.312988,703.179993,714.268005,714.268005,452656000
3/30/2018,712.405029,766.973022,677.528015,697.012024,697.012024,416567008
3/31/2018,697.622009,735.817017,683.991028,685.247009,685.247009,306972000
4/1/2018,688.013977,699.049988,629.932983,643.026978,643.026978,318440000
4/2/2018,644.458008,686.025024,641.427979,662.77301,662.77301,282036000
4/3/2018,664.150024,719.77301,660.344971,712.877991,712.877991,303771008
4/4/2018,710.471008,711.271973,638.008972,649.195984,649.195984,282960000
4/5/2018,648.627991,655.521973,620.103027,646.041992,646.041992,243988992
4/6/2018,641.862,646.083984,603.705017,610.426025,610.426025,225186000
4/7/2018,611.203003,652.593994,610.411011,640.346008,640.346008,231143008
4/8/2018,640.892029,659.809021,640.892029,655.255981,655.255981,198906000
4/9/2018,656.091003,680.596985,627.317017,637.028992,637.028992,254947008
4/10/2018,637.697021,657.010986,628.861023,649.616028,649.616028,225054000
4/11/2018,648.89801,666.580017,648.89801,666.580017,666.580017,252158000
4/12/2018,666.390015,734.481995,658.929993,734.481995,734.481995,417016992
4/13/2018,735.778015,781.127991,725.39801,738.302002,738.302002,384095008
4/14/2018,738.719971,760.476013,723.219971,738.984985,738.984985,267415008
4/15/2018,741.906982,785.35199,741.906982,780.825989,780.825989,327336000
4/16/2018,781.120972,797.880005,745.731018,766.473022,766.473022,382080000
4/17/2018,766.697998,784.492004,755.380981,757.591003,757.591003,331700992
4/18/2018,758.25,893.572021,757.392029,888.90802,888.90802,634652992
4/19/2018,890.661987,983.583984,878.445007,968.638,968.638,658164992
4/20/2018,970.146973,1142.5,947.882996,1128.02002,1128.02002,1006640000
4/21/2018,1126.859985,1172.280029,1028.030029,1154.689941,1154.689941,1093510016
4/22/2018,1147.47998,1250.51001,1116.27002,1201.219971,1201.219971,968409024
4/23/2018,1194.709961,1443.27002,1194.709961,1432.26001,1432.26001,1934290048
4/24/2018,1434.01001,1560.939941,1414.109985,1426.420044,1426.420044,2053920000
4/25/2018,1426.709961,1437.180054,1246.609985,1284.790039,1284.790039,1830969984
4/26/2018,1289.540039,1420.410034,1250.859985,1420.410034,1420.410034,1281929984
4/27/2018,1422.060059,1422.060059,1337.849976,1337.849976,1337.849976,905273024
4/28/2018,1337.959961,1418.609985,1334.27002,1396.25,1396.25,808801984
4/29/2018,1393.98999,1477.310059,1378.01001,1440.300049,1440.300049,1049449984
4/30/2018,1440.959961,1440.959961,1339.359985,1350.050049,1350.050049,753113984
5/1/2018,1348.640015,1351.280029,1261.599976,1351.280029,1351.280029,774633024
5/2/2018,1353.540039,1480.579956,1326.910034,1458.719971,1458.719971,1165139968
5/3/2018,1459.550049,1536.800049,1454.969971,1511.969971,1511.969971,1282659968
5/4/2018,1501.400024,1538.459961,1466.209961,1517.329956,1517.329956,960185024
5/5/2018,1516.73999,1753.109985,1515.069946,1752.099976,1752.099976,1664400000
5/6/2018,1758.829956,1838.48999,1670.339966,1765.689941,1765.689941,1946960000
5/7/2018,1766.660034,1781.469971,1590.300049,1655.199951,1655.199951,1407629952
5/8/2018,1673.069946,1693.349976,1569.439941,1611.939941,1611.939941,1060739968
5/9/2018,1607.869995,1679.030029,1484.290039,1638.339966,1638.339966,1273219968
5/10/2018,1646.150024,1669.829956,1523.560059,1528.589966,1528.589966,1070040000
5/11/2018,1527.48999,1556.640015,1332.579956,1371.73999,1371.73999,1513260032
5/12/2018,1376.050049,1501.650024,1284.439941,1472.400024,1472.400024,1461449984
5/13/2018,1474.76001,1507.880005,1427.089966,1493.119995,1493.119995,921628032
5/14/2018,1489.329956,1501.640015,1353.790039,1431.689941,1431.689941,1158710016
5/15/2018,1430.280029,1456.349976,1323.310059,1343.380005,1343.380005,939358016
5/16/2018,1341.890015,1359.359985,1241.98999,1280.619995,1280.619995,913177984
5/17/2018,1290.219971,1335.410034,1185.98999,1206.170044,1206.170044,804139008
5/18/2018,1202.199951,1218,1143.119995,1207.23999,1207.23999,876974976
5/19/2018,1206.609985,1208.98999,1159.660034,1184.959961,1184.959961,595862016
5/20/2018,1183.199951,1306.949951,1174.969971,1291.77002,1291.77002,805598976
5/21/2018,1296.030029,1301.550049,1221.569946,1233.640015,1233.640015,622772992
5/22/2018,1233.699951,1233.699951,1131.930054,1141.859985,1141.859985,634201984
5/23/2018,1142.25,1153.910034,978.265015,1005.609985,1005.609985,858105984
5/24/2018,1005.01001,1078.359985,958.815979,1071.359985,1071.359985,785384000
5/25/2018,1072.73999,1073.050049,998.517029,1017.299988,1017.299988,620339968
5/26/2018,1015.679993,1046.48999,1001.179993,1012.47998,1012.47998,486185984
5/27/2018,1009.200012,1009.789978,982.271973,996.924011,996.924011,507305984
5/28/2018,996.64801,1005.650024,884.052002,892.117981,892.117981,566168000
5/29/2018,896.849976,1003.51001,880.88501,987.663025,987.663025,688334016
5/30/2018,990.070007,1025.640015,954.888977,984.676025,984.676025,591774976
5/31/2018,983.573975,1027.72998,975.401978,995.343994,995.343994,705260032
6/1/2018,995.661011,1010.340027,979.825989,1002.919983,1002.919983,538528000
6/2/2018,1003.330017,1093.859985,996.588989,1084.780029,1084.780029,689121024
6/3/2018,1083.130005,1190.569946,1074.819946,1170.400024,1170.400024,842262016
6/4/2018,1170.780029,1206.530029,1086.849976,1105.800049,1105.800049,910656000
6/5/2018,1110.069946,1158.72998,1064.719971,1152.890015,1152.890015,727427008
6/6/2018,1157.329956,1157.329956,1107.209961,1131.170044,1131.170044,608502976
6/7/2018,1135.150024,1166.25,1133.339966,1143.75,1143.75,561721024
6/8/2018,1145.339966,1149.800049,1096.910034,1118.189941,1118.189941,503856000
6/9/2018,1117.349976,1137.319946,1092.130005,1092.130005,1092.130005,407028000
6/10/2018,1087.459961,1087.459961,909.606995,939.546021,939.546021,757265984
6/11/2018,937.632019,975.833008,906.008972,958.564026,958.564026,619150976
6/12/2018,957.140015,960.145996,862.450989,874.434021,874.434021,523140992
6/13/2018,876.890991,881.130981,818.619995,844.242004,844.242004,547672000
6/14/2018,844.359985,898.934998,832.877014,897.60199,897.60199,522806016
6/15/2018,896.429993,897.09198,843.083008,849.315002,849.315002,371601984
6/16/2018,847.164978,861.458008,839.335022,852.190979,852.190979,311148000
6/17/2018,853.059021,865.08197,849.219971,852.10199,852.10199,290560992
6/18/2018,849.807007,892.961975,830.294983,885.638977,885.638977,381404000
6/19/2018,885.994019,918.198975,878.484009,904.651978,904.651978,397230016
6/20/2018,905.705017,906.479004,866.064026,890.453003,890.453003,430131008
6/21/2018,890.640991,900.719971,869.140991,874.093994,874.093994,361313984
6/22/2018,874.965027,876.380005,735.414001,755.974976,755.974976,589187968
6/23/2018,755.241028,776.890015,742.33197,762.758972,762.758972,397206016
6/24/2018,764.622986,767.018005,676.942993,749.36499,749.36499,642142016
6/25/2018,748.625,774.648987,739.039001,756.846008,756.846008,447070016
6/26/2018,757.25,757.702026,700.258972,700.258972,700.258972,357417984
6/27/2018,698.284973,719.929993,691.388,713.767029,713.767029,333936992
6/28/2018,714.700989,720.244019,651.211975,660.23999,660.23999,340686016
6/29/2018,662.999023,729.547974,652.812988,715.710999,715.710999,407536000
6/30/2018,717.041992,762.919006,717.041992,748.708984,748.708984,576081024
7/1/2018,749.179016,752.909973,719.762024,739.424988,739.424988,558793984
7/2/2018,739.245972,798.30603,724.320007,776.174988,776.174988,413921984
7/3/2018,775.067017,819.372009,754.815002,757.947021,757.947021,478640000
7/4/2018,757.926025,808.229004,742.934021,762.39502,762.39502,420710016
7/5/2018,763.294983,779.13501,725.120972,748.224976,748.224976,469756992
7/6/2018,748.47998,748.672974,705.106995,737.330994,737.330994,375967008
7/7/2018,736.758972,775.822998,715.294006,775.296997,775.296997,772953024
7/8/2018,775.776001,784.437012,745.820984,751.35199,751.35199,328903008
7/9/2018,751.56897,757.370972,731.348999,733.383972,733.383972,338876000
7/10/2018,732.856018,739.202026,688.629028,688.629028,688.629028,374505984
7/11/2018,688.869019,713.758972,688.869019,707.47998,707.47998,321031008
7/12/2018,706.976013,706.976013,669.520996,682.755005,682.755005,336003008
7/13/2018,686.64801,708.747986,686.64801,696.588013,696.588013,352371008
7/14/2018,696.416016,707.051025,690.685974,704.057007,704.057007,272856000
7/15/2018,702.994995,731.567993,698.755981,722.973999,722.973999,322284000
7/16/2018,724.478027,806.929016,718.945007,805.677002,805.677002,534068000
7/17/2018,803.116028,863.294983,784.921021,850.778992,850.778992,752280000
7/18/2018,849.768982,880.984985,814.588989,829.937012,829.937012,720550976
7/19/2018,828.427002,840.432983,808.728027,824.893005,824.893005,684182976
7/20/2018,823.39502,823.39502,765.179016,767.655029,767.655029,612099008
